Month,Day,Hour,Beam,Diffuse
6,24,13,586,323
6,24,14,519,334
6,24,15,0,126
6,24,16,58,232
6,24,17,0,53
6,24,18,0,37
6,24,19,0,0
6,24,20,0,0
6,24,21,0,0
6,24,22,0,0
6,24,23,0,0
6,25,0,0,0
6,25,1,0,0
6,25,2,0,0
6,25,3,0,0
6,25,4,0,0
6,25,5,0,0
6,25,6,0,39
6,25,7,10,143
6,25,8,36,247
6,25,9,234,361
6,25,10,485,331
6,25,11,588,323
6,25,12,513,343
6,25,13,588,323
6,25,14,554,308
6,25,15,48,302
6,25,16,0,84
6,25,17,0,125
6,25,18,0,22
6,25,19,0,0
6,25,20,0,0
6,25,21,0,0
6,25,22,0,0
6,25,23,0,0
6,26,0,0,0
6,26,1,0,0
6,26,2,0,0
6,26,3,0,0
6,26,4,0,0
6,26,5,0,0
6,26,6,16,67
6,26,7,226,177
6,26,8,397,232
6,26,9,497,282
6,26,10,557,309
6,26,11,341,416
6,26,12,361,420
6,26,13,587,310
6,26,14,556,308
6,26,15,495,281
6,26,16,394,230
6,26,17,207,182
6,26,18,0,43
6,26,19,0,0
6,26,20,0,0
6,26,21,0,0
6,26,22,0,0
6,26,23,0,0
6,27,0,0,0
6,27,1,0,0
6,27,2,0,0
6,27,3,0,0
6,27,4,0,0
6,27,5,0,0
6,27,6,2,62
6,27,7,57,169
6,27,8,290,260
6,27,9,161,367
6,27,10,456,332
6,27,11,500,329
6,27,12,559,331
6,27,13,588,323
6,27,14,555,308
6,27,15,210,363
6,27,16,375,242
6,27,17,222,176
6,27,18,18,66
6,27,19,0,0
6,27,20,0,0
6,27,21,0,0
6,27,22,0,0
6,27,23,0,0
6,28,0,0,0
6,28,1,0,0
6,28,2,0,0
6,28,3,0,0
6,28,4,0,0
6,28,5,0,0
6,28,6,20,68
6,28,7,224,177
6,28,8,395,232
6,28,9,491,271
6,28,10,552,307
6,28,11,585,322
6,28,12,596,327
6,28,13,585,322
6,28,14,496,319
6,28,15,492,279
6,28,16,394,231
6,28,17,223,176
6,28,18,19,67
6,28,19,0,0
6,28,20,0,0
6,28,21,0,0
6,28,22,0,0
6,28,23,0,0
6,29,0,0,0
6,29,1,0,0
6,29,2,0,0
6,29,3,0,0
6,29,4,0,0
6,29,5,0,0
6,29,6,8,62
6,29,7,160,183
6,29,8,347,242
6,29,9,491,271
6,29,10,556,302
6,29,11,591,324
6,29,12,602,329
6,29,13,591,324
6,29,14,553,302
6,29,15,498,282
6,29,16,395,231
6,29,17,190,177
6,29,18,8,62
6,29,19,0,0
6,29,20,0,0
6,29,21,0,0
6,29,22,0,0
6,29,23,0,0
6,30,0,0,0
6,30,1,0,0
6,30,2,0,0
6,30,3,0,0
6,30,4,0,0
6,30,5,0,0
6,30,6,13,64
6,30,7,186,177
6,30,8,264,257
6,30,9,463,288
6,30,10,456,333
6,30,11,464,347
6,30,12,319,438
6,30,13,449,358
6,30,14,300,401
6,30,15,388,318
6,30,16,216,274
6,30,17,205,177
6,30,18,13,65
6,30,19,0,0
6,30,20,0,0
6,30,21,0,0
6,30,22,0,0
6,30,23,0,0
7,1,0,0,0
7,1,1,0,0
7,1,2,0,0
7,1,3,0,0
7,1,4,0,0
7,1,5,0,0
7,1,6,18,63
7,1,7,288,158
7,1,8,448,210
7,1,9,212,349
7,1,10,621,266
7,1,11,645,279
7,1,12,536,303
7,1,13,575,275
7,1,14,624,266
7,1,15,361,332
7,1,16,62,229
7,1,17,110,165
7,1,18,0,16
7,1,19,0,0
7,1,20,0,0
7,1,21,0,0
7,1,22,0,0
7,1,23,0,0
7,2,0,0,0
7,2,1,0,0
7,2,2,0,0
7,2,3,0,0
7,2,4,0,0
7,2,5,0,0
7,2,6,3,58
7,2,7,291,159
7,2,8,472,209
7,2,9,567,244
7,2,10,625,266
7,2,11,656,279
7,2,12,666,283
7,2,13,627,297
7,2,14,269,374
7,2,15,37,319
7,2,16,127,256
7,2,17,0,67
7,2,18,0,15
7,2,19,0,0
7,2,20,0,0
7,2,21,0,0
7,2,22,0,0
7,2,23,0,0
7,3,0,0,0
7,3,1,0,0
7,3,2,0,0
7,3,3,0,0
7,3,4,0,0
7,3,5,0,0
7,3,6,30,66
7,3,7,218,164
7,3,8,469,208
7,3,9,398,301
7,3,10,622,265
7,3,11,653,278
7,3,12,662,282
7,3,13,652,278
7,3,14,621,265
7,3,15,564,243
7,3,16,471,209
7,3,17,258,163
7,3,18,54,74
7,3,19,0,0
7,3,20,0,0
7,3,21,0,0
7,3,22,0,0
7,3,23,0,0
7,4,0,0,0
7,4,1,0,0
7,4,2,0,0
7,4,3,0,0
7,4,4,0,0
7,4,5,0,0
7,4,6,46,70
7,4,7,289,158
7,4,8,464,207
7,4,9,559,242
7,4,10,617,264
7,4,11,648,277
7,4,12,659,281
7,4,13,649,277
7,4,14,619,265
7,4,15,562,243
7,4,16,469,208
7,4,17,294,160
7,4,18,53,73
7,4,19,0,0
7,4,20,0,0
7,4,21,0,0
7,4,22,0,0
7,4,23,0,0
7,5,0,0,0
7,5,1,0,0
7,5,2,0,0
7,5,3,0,0
7,5,4,0,0
7,5,5,0,0
7,5,6,0,47
7,5,7,156,165
7,5,8,446,208
7,5,9,522,245
7,5,10,330,379
7,5,11,116,412
7,5,12,474,356
7,5,13,295,404
7,5,14,316,372
7,5,15,270,338
7,5,16,465,207
7,5,17,274,168
7,5,18,0,51
7,5,19,0,0
7,5,20,0,0
7,5,21,0,0
7,5,22,0,0
7,5,23,0,0
7,6,0,0,0
7,6,1,0,0
7,6,2,0,0
7,6,3,0,0
7,6,4,0,0
7,6,5,0,0
7,6,6,3,58
7,6,7,52,158
7,6,8,349,233
7,6,9,548,236
7,6,10,612,262
7,6,11,404,368
7,6,12,654,280
7,6,13,645,276
7,6,14,615,263
7,6,15,559,242
7,6,16,466,207
7,6,17,295,160
7,6,18,64,75
7,6,19,0,0
7,6,20,0,0
7,6,21,0,0
7,6,22,0,0
7,6,23,0,0
7,7,0,0,0
7,7,1,0,0
7,7,2,0,0
7,7,3,0,0
7,7,4,0,0
7,7,5,0,0
7,7,6,11,59
7,7,7,114,167
7,7,8,348,233
7,7,9,490,257
7,7,10,613,263
7,7,11,645,276
7,7,12,656,280
7,7,13,646,276
7,7,14,616,264
7,7,15,560,242
7,7,16,407,212
7,7,17,320,155
7,7,18,53,73
7,7,19,0,0
7,7,20,0,0
7,7,21,0,0
7,7,22,0,0
7,7,23,0,0
7,8,0,0,0
7,8,1,0,0
7,8,2,0,0
7,8,3,0,0
7,8,4,0,0
7,8,5,0,0
7,8,6,25,62
7,8,7,255,159
7,8,8,364,228
7,8,9,169,350
7,8,10,329,379
7,8,11,567,283
7,8,12,657,280
7,8,13,648,276
7,8,14,617,264
7,8,15,560,242
7,8,16,467,208
7,8,17,194,173
7,8,18,11,63
7,8,19,0,0
7,8,20,0,0
7,8,21,0,0
7,8,22,0,0
7,8,23,0,0
7,9,0,0,0
7,9,1,0,0
7,9,2,0,0
7,9,3,0,0
7,9,4,0,0
7,9,5,0,0
7,9,6,0,43
7,9,7,0,122
7,9,8,12,213
7,9,9,18,299
7,9,10,33,383
7,9,11,18,310
7,9,12,13,322
7,9,13,8,266
7,9,14,3,255
7,9,15,16,289
7,9,16,10,207
7,9,17,4,135
7,9,18,0,33
7,9,19,0,0
7,9,20,0,0
7,9,21,0,0
7,9,22,0,0
7,9,23,0,0
7,10,0,0,0
7,10,1,0,0
7,10,2,0,0
7,10,3,0,0
7,10,4,0,0
7,10,5,0,0
7,10,6,0,45
7,10,7,208,160
7,10,8,330,235
7,10,9,110,346
7,10,10,26,364
7,10,11,29,371
7,10,12,7,268
7,10,13,18,308
7,10,14,22,353
7,10,15,12,271
7,10,16,0,156
7,10,17,0,84
7,10,18,0,38
7,10,19,0,0
7,10,20,0,0
7,10,21,0,0
7,10,22,0,0
7,10,23,0,0
7,11,0,0,0
7,11,1,0,0
7,11,2,0,0
7,11,3,0,0
7,11,4,0,0
7,11,5,0,0
7,11,6,0,53
7,11,7,0,68
7,11,8,0,125
7,11,9,3,179
7,11,10,11,272
7,11,11,25,321
7,11,12,25,329
7,11,13,31,330
7,11,14,1,172
7,11,15,0,147
7,11,16,11,202
7,11,17,6,138
7,11,18,0,44
7,11,19,0,0
7,11,20,0,0
7,11,21,0,0
7,11,22,0,0
7,11,23,0,0
7,12,0,0,0
7,12,1,0,0
7,12,2,0,0
7,12,3,0,0
7,12,4,0,0
7,12,5,0,0
7,12,6,8,57
7,12,7,13,138
7,12,8,85,247
7,12,9,176,343
7,12,10,16,257
7,12,11,157,413
7,12,12,386,389
7,12,13,195,409
7,12,14,508,312
7,12,15,172,355
7,12,16,342,239
7,12,17,181,174
7,12,18,10,61
7,12,19,0,0
7,12,20,0,0
7,12,21,0,0
7,12,22,0,0
7,12,23,0,0
7,13,0,0,0
7,13,1,0,0
7,13,2,0,0
7,13,3,0,0
7,13,4,0,0
7,13,5,0,0
7,13,6,27,59
7,13,7,230,158
7,13,8,458,205
7,13,9,555,240
7,13,10,614,263
7,13,11,647,276
7,13,12,659,281
7,13,13,650,277
7,13,14,575,266
7,13,15,372,319
7,13,16,121,259
7,13,17,64,163
7,13,18,0,32
7,13,19,0,0
7,13,20,0,0
7,13,21,0,0
7,13,22,0,0
7,13,23,0,0
7,14,0,0,0
7,14,1,0,0
7,14,2,0,0
7,14,3,0,0
7,14,4,0,0
7,14,5,0,0
7,14,6,25,59
7,14,7,212,158
7,14,8,432,202
7,14,9,531,240
7,14,10,461,312
7,14,11,560,283
7,14,12,387,388
7,14,13,171,414
7,14,14,456,322
7,14,15,342,328
7,14,16,138,261
7,14,17,10,140
7,14,18,0,55
7,14,19,0,0
7,14,20,0,0
7,14,21,0,0
7,14,22,0,0
7,14,23,0,0
7,15,0,0,0
7,15,1,0,0
7,15,2,0,0
7,15,3,0,0
7,15,4,0,0
7,15,5,0,0
7,15,6,0,49
7,15,7,83,160
7,15,8,267,248
7,15,9,345,307
7,15,10,460,313
7,15,11,407,365
7,15,12,470,341
7,15,13,632,263
7,15,14,624,266
7,15,15,314,328
7,15,16,292,243
7,15,17,118,172
7,15,18,11,63
7,15,19,0,0
7,15,20,0,0
7,15,21,0,0
7,15,22,0,0
7,15,23,0,0
7,16,0,0,0
7,16,1,0,0
7,16,2,0,0
7,16,3,0,0
7,16,4,0,0
7,16,5,0,0
7,16,6,40,60
7,16,7,15,132
7,16,8,335,245
7,16,9,451,270
7,16,10,534,278
7,16,11,482,320
7,16,12,565,287
7,16,13,626,263
7,16,14,143,408
7,16,15,216,362
7,16,16,286,240
7,16,17,166,173
7,16,18,0,58
7,16,19,0,0
7,16,20,0,0
7,16,21,0,0
7,16,22,0,0
7,16,23,0,0
7,17,0,0,0
7,17,1,0,0
7,17,2,0,0
7,17,3,0,0
7,17,4,0,0
7,17,5,0,0
7,17,6,33,63
7,17,7,123,162
7,17,8,421,216
7,17,9,552,239
7,17,10,611,262
7,17,11,644,275
7,17,12,655,280
7,17,13,339,399
7,17,14,616,264
7,17,15,559,242
7,17,16,465,207
7,17,17,192,172
7,17,18,7,58
7,17,19,0,0
7,17,20,0,0
7,17,21,0,0
7,17,22,0,0
7,17,23,0,0
7,18,0,0,0
7,18,1,0,0
7,18,2,0,0
7,18,3,0,0
7,18,4,0,0
7,18,5,0,0
7,18,6,0,46
7,18,7,275,152
7,18,8,356,219
7,18,9,551,239
7,18,10,611,262
7,18,11,643,275
7,18,12,653,279
7,18,13,89,352
7,18,14,451,349
7,18,15,14,225
7,18,16,0,87
7,18,17,0,77
7,18,18,0,14
7,18,19,0,0
7,18,20,0,0
7,18,21,0,0
7,18,22,0,0
7,18,23,0,0
7,19,0,0,0
7,19,1,0,0
7,19,2,0,0
7,19,3,0,0
7,19,4,0,0
7,19,5,0,0
7,19,6,0,36
7,19,7,6,127
7,19,8,93,257
7,19,9,164,347
7,19,10,466,313
7,19,11,551,286
7,19,12,653,278
7,19,13,644,275
7,19,14,546,301
7,19,15,25,260
7,19,16,15,211
7,19,17,0,58
7,19,18,0,14
7,19,19,0,0
7,19,20,0,0
7,19,21,0,0
7,19,22,0,0
7,19,23,0,0
7,20,0,0,0
7,20,1,0,0
7,20,2,0,0
7,20,3,0,0
7,20,4,0,0
7,20,5,0,0
7,20,6,0,37
7,20,7,10,138
7,20,8,22,238
7,20,9,140,346
7,20,10,30,360
7,20,11,25,357
7,20,12,25,419
7,20,13,38,374
7,20,14,21,353
7,20,15,13,254
7,20,16,0,88
7,20,17,0,72
7,20,18,0,23
7,20,19,0,0
7,20,20,0,0
7,20,21,0,0
7,20,22,0,0
7,20,23,0,0
7,21,0,0,0
7,21,1,0,0
7,21,2,0,0
7,21,3,0,0
7,21,4,0,0
7,21,5,0,0
7,21,6,0,45
7,21,7,252,158
7,21,8,92,255
7,21,9,75,330
7,21,10,426,335
7,21,11,588,323
7,21,12,217,416
7,21,13,369,405
7,21,14,41,247
7,21,15,504,278
7,21,16,464,207
7,21,17,289,157
7,21,18,47,67
7,21,19,0,0
7,21,20,0,0
7,21,21,0,0
7,21,22,0,0
7,21,23,0,0
7,22,0,0,0
7,22,1,0,0
7,22,2,0,0
7,22,3,0,0
7,22,4,0,0
7,22,5,0,0
7,22,6,20,47
7,22,7,229,153
7,22,8,180,280
7,22,9,343,311
7,22,10,301,380
7,22,11,561,283
7,22,12,615,259
7,22,13,585,274
7,22,14,188,393
7,22,15,517,268
7,22,16,9,170
7,22,17,217,168
7,22,18,56,67
7,22,19,0,0
7,22,20,0,0
7,22,21,0,0
7,22,22,0,0
7,22,23,0,0
7,23,0,0,0
7,23,1,0,0
7,23,2,0,0
7,23,3,0,0
7,23,4,0,0
7,23,5,0,0
7,23,6,0,31
7,23,7,167,154
7,23,8,50,229
7,23,9,207,342
7,23,10,175,400
7,23,11,314,394
7,23,12,182,444
7,23,13,379,381
7,23,14,189,405
7,23,15,31,311
7,23,16,69,251
7,23,17,11,145
7,23,18,0,45
7,23,19,0,0
7,23,20,0,0
7,23,21,0,0
7,23,22,0,0
7,23,23,0,0
7,24,0,0,0
7,24,1,0,0
7,24,2,0,0
7,24,3,0,0
7,24,4,0,0
7,24,5,0,0
7,24,6,65,54
7,24,7,282,142
7,24,8,448,201
7,24,9,529,249
7,24,10,182,400
7,24,11,298,395
7,24,12,80,374
7,24,13,271,408
7,24,14,294,379
7,24,15,123,351
7,24,16,268,240
7,24,17,6,129
7,24,18,31,62
7,24,19,0,0
7,24,20,0,0
7,24,21,0,0
7,24,22,0,0
7,24,23,0,0
7,25,0,0,0
7,25,1,0,0
7,25,2,0,0
7,25,3,0,0
7,25,4,0,0
7,25,5,0,0
7,25,6,0,44
7,25,7,110,157
7,25,8,352,227
7,25,9,546,237
7,25,10,607,260
7,25,11,546,284
7,25,12,266,399
7,25,13,6,158
7,25,14,0,142
7,25,15,0,126
7,25,16,2,167
7,25,17,0,54
7,25,18,0,13
7,25,19,0,0
7,25,20,0,0
7,25,21,0,0
7,25,22,0,0
7,25,23,0,0
7,26,0,0,0
7,26,1,0,0
7,26,2,0,0
7,26,3,0,0
7,26,4,0,0
7,26,5,0,0
7,26,6,0,42
7,26,7,4,123
7,26,8,11,209
7,26,9,50,328
7,26,10,174,400
7,26,11,191,426
7,26,12,45,381
7,26,13,21,336
7,26,14,36,392
7,26,15,27,327
7,26,16,73,252
7,26,17,70,160
7,26,18,0,42
7,26,19,0,0
7,26,20,0,0
7,26,21,0,0
7,26,22,0,0
7,26,23,0,0
7,27,0,0,0
7,27,1,0,0
7,27,2,0,0
7,27,3,0,0
7,27,4,0,0
7,27,5,0,0
7,27,6,0,33
7,27,7,0,104
7,27,8,7,197
7,27,9,8,240
7,27,10,17,303
7,27,11,23,346
7,27,12,46,428
7,27,13,41,363
7,27,14,2,206
7,27,15,3,173
7,27,16,1,166
7,27,17,0,83
7,27,18,0,22
7,27,19,0,0
7,27,20,0,0
7,27,21,0,0
7,27,22,0,0
7,27,23,0,0
7,28,0,0,0
7,28,1,0,0
7,28,2,0,0
7,28,3,0,0
7,28,4,0,0
7,28,5,0,0
7,28,6,0,15
7,28,7,0,54
7,28,8,27,226
7,28,9,38,335
7,28,10,19,315
7,28,11,4,279
7,28,12,30,329
7,28,13,136,432
7,28,14,47,397
7,28,15,336,327
7,28,16,418,224
7,28,17,0,111
7,28,18,0,42
7,28,19,0,0
7,28,20,0,0
7,28,21,0,0
7,28,22,0,0
7,28,23,0,0
7,29,0,0,0
7,29,1,0,0
7,29,2,0,0
7,29,3,0,0
7,29,4,0,0
7,29,5,0,0
7,29,6,0,28
7,29,7,4,124
7,29,8,6,181
7,29,9,77,327
7,29,10,38,389
7,29,11,171,432
7,29,12,110,482
7,29,13,115,433
7,29,14,72,363
7,29,15,475,285
7,29,16,263,244
7,29,17,281,154
7,29,18,13,55
7,29,19,0,0
7,29,20,0,0
7,29,21,0,0
7,29,22,0,0
7,29,23,0,0
7,30,0,0,0
7,30,1,0,0
7,30,2,0,0
7,30,3,0,0
7,30,4,0,0
7,30,5,0,0
7,30,6,0,38
7,30,7,23,146
7,30,8,28,244
7,30,9,90,339
7,30,10,119,397
7,30,11,428,357
7,30,12,256,475
7,30,13,337,398
7,30,14,617,263
7,30,15,448,276
7,30,16,461,205
7,30,17,250,156
7,30,18,41,49
7,30,19,0,0
7,30,20,0,0
7,30,21,0,0
7,30,22,0,0
7,30,23,0,0
7,31,0,0,0
7,31,1,0,0
7,31,2,0,0
7,31,3,0,0
7,31,4,0,0
7,31,5,0,0
7,31,6,23,48
7,31,7,11,123
7,31,8,181,257
7,31,9,137,351
7,31,10,257,388
7,31,11,300,398
7,31,12,146,426
7,31,13,7,169
7,31,14,29,296
7,31,15,238,335
7,31,16,395,228
7,31,17,49,146
7,31,18,0,35
7,31,19,0,0
7,31,20,0,0
7,31,21,0,0
7,31,22,0,0
7,31,23,0,0
8,1,0,0,0
8,1,1,0,0
8,1,2,0,0
8,1,3,0,0
8,1,4,0,0
8,1,5,0,0
8,1,6,28,50
8,1,7,130,149
8,1,8,378,219
8,1,9,338,309
8,1,10,686,212
8,1,11,716,223
8,1,12,726,226
8,1,13,674,234
8,1,14,381,355
8,1,15,279,320
8,1,16,0,141
8,1,17,0,47
8,1,18,0,14
8,1,19,0,0
8,1,20,0,0
8,1,21,0,0
8,1,22,0,0
8,1,23,0,0
8,2,0,0,0
8,2,1,0,0
8,2,2,0,0
8,2,3,0,0
8,2,4,0,0
8,2,5,0,0
8,2,6,51,49
8,2,7,289,137
8,2,8,533,165
8,2,9,628,194
8,2,10,636,228
8,2,11,603,263
8,2,12,725,226
8,2,13,717,223
8,2,14,689,213
8,2,15,635,196
8,2,16,423,224
8,2,17,0,54
8,2,18,0,13
8,2,19,0,0
8,2,20,0,0
8,2,21,0,0
8,2,22,0,0
8,2,23,0,0
8,3,0,0,0
8,3,1,0,0
8,3,2,0,0
8,3,3,0,0
8,3,4,0,0
8,3,5,0,0
8,3,6,0,39
8,3,7,267,143
8,3,8,510,180
8,3,9,354,297
8,3,10,470,300
8,3,11,717,223
8,3,12,726,226
8,3,13,717,223
8,3,14,218,380
8,3,15,89,333
8,3,16,10,213
8,3,17,0,119
8,3,18,0,17
8,3,19,0,0
8,3,20,0,0
8,3,21,0,0
8,3,22,0,0
8,3,23,0,0
8,4,0,0,0
8,4,1,0,0
8,4,2,0,0
8,4,3,0,0
8,4,4,0,0
8,4,5,0,0
8,4,6,0,38
8,4,7,45,142
8,4,8,142,254
8,4,9,470,259
8,4,10,686,212
8,4,11,716,223
8,4,12,693,243
8,4,13,718,223
8,4,14,511,287
8,4,15,635,196
8,4,16,543,168
8,4,17,226,154
8,4,18,0,43
8,4,19,0,0
8,4,20,0,0
8,4,21,0,0
8,4,22,0,0
8,4,23,0,0
8,5,0,0,0
8,5,1,0,0
8,5,2,0,0
8,5,3,0,0
8,5,4,0,0
8,5,5,0,0
8,5,6,1,40
8,5,7,154,147
8,5,8,102,249
8,5,9,306,317
8,5,10,518,280
8,5,11,332,377
8,5,12,659,283
8,5,13,466,331
8,5,14,421,333
8,5,15,196,333
8,5,16,10,188
8,5,17,19,138
8,5,18,0,20
8,5,19,0,0
8,5,20,0,0
8,5,21,0,0
8,5,22,0,0
8,5,23,0,0
8,6,0,0,0
8,6,1,0,0
8,6,2,0,0
8,6,3,0,0
8,6,4,0,0
8,6,5,0,0
8,6,6,25,43
8,6,7,0,82
8,6,8,17,193
8,6,9,273,333
8,6,10,267,374
8,6,11,588,261
8,6,12,590,316
8,6,13,73,355
8,6,14,87,386
8,6,15,23,304
8,6,16,20,218
8,6,17,0,52
8,6,18,0,16
8,6,19,0,0
8,6,20,0,0
8,6,21,0,0
8,6,22,0,0
8,6,23,0,0
8,7,0,0,0
8,7,1,0,0
8,7,2,0,0
8,7,3,0,0
8,7,4,0,0
8,7,5,0,0
8,7,6,0,28
8,7,7,78,138
8,7,8,413,208
8,7,9,292,319
8,7,10,580,271
8,7,11,42,304
8,7,12,16,359
8,7,13,8,290
8,7,14,26,357
8,7,15,32,302
8,7,16,229,243
8,7,17,0,44
8,7,18,0,12
8,7,19,0,0
8,7,20,0,0
8,7,21,0,0
8,7,22,0,0
8,7,23,0,0
8,8,0,0,0
8,8,1,0,0
8,8,2,0,0
8,8,3,0,0
8,8,4,0,0
8,8,5,0,0
8,8,6,0,30
8,8,7,2,113
8,8,8,101,247
8,8,9,260,321
8,8,10,199,390
8,8,11,50,324
8,8,12,368,392
8,8,13,349,387
8,8,14,243,385
8,8,15,126,333
8,8,16,0,144
8,8,17,165,146
8,8,18,0,16
8,8,19,0,0
8,8,20,0,0
8,8,21,0,0
8,8,22,0,0
8,8,23,0,0
8,9,0,0,0
8,9,1,0,0
8,9,2,0,0
8,9,3,0,0
8,9,4,0,0
8,9,5,0,0
8,9,6,0,26
8,9,7,0,95
8,9,8,31,226
8,9,9,6,168
8,9,10,50,388
8,9,11,199,419
8,9,12,48,326
8,9,13,61,433
8,9,14,46,386
8,9,15,10,180
8,9,16,259,238
8,9,17,0,108
8,9,18,0,14
8,9,19,0,0
8,9,20,0,0
8,9,21,0,0
8,9,22,0,0
8,9,23,0,0
8,10,0,0,0
8,10,1,0,0
8,10,2,0,0
8,10,3,0,0
8,10,4,0,0
8,10,5,0,0
8,10,6,3,37
8,10,7,0,103
8,10,8,92,244
8,10,9,144,341
8,10,10,109,389
8,10,11,163,423
8,10,12,508,310
8,10,13,394,367
8,10,14,124,384
8,10,15,459,276
8,10,16,57,230
8,10,17,0,64
8,10,18,0,35
8,10,19,0,0
8,10,20,0,0
8,10,21,0,0
8,10,22,0,0
8,10,23,0,0
8,11,0,0,0
8,11,1,0,0
8,11,2,0,0
8,11,3,0,0
8,11,4,0,0
8,11,5,0,0
8,11,6,0,34
8,11,7,17,133
8,11,8,12,207
8,11,9,13,266
8,11,10,29,362
8,11,11,31,323
8,11,12,179,437
8,11,13,131,372
8,11,14,469,307
8,11,15,597,203
8,11,16,470,194
8,11,17,152,151
8,11,18,18,47
8,11,19,0,0
8,11,20,0,0
8,11,21,0,0
8,11,22,0,0
8,11,23,0,0
8,12,0,0,0
8,12,1,0,0
8,12,2,0,0
8,12,3,0,0
8,12,4,0,0
8,12,5,0,0
8,12,6,0,33
8,12,7,135,141
8,12,8,321,224
8,12,9,167,332
8,12,10,110,388
8,12,11,35,384
8,12,12,31,382
8,12,13,87,408
8,12,14,14,236
8,12,15,38,309
8,12,16,54,247
8,12,17,104,148
8,12,18,0,31
8,12,19,0,0
8,12,20,0,0
8,12,21,0,0
8,12,22,0,0
8,12,23,0,0
8,13,0,0,0
8,13,1,0,0
8,13,2,0,0
8,13,3,0,0
8,13,4,0,0
8,13,5,0,0
8,13,6,16,41
8,13,7,125,150
8,13,8,168,241
8,13,9,14,192
8,13,10,105,386
8,13,11,260,401
8,13,12,180,417
8,13,13,6,235
8,13,14,4,181
8,13,15,18,263
8,13,16,19,211
8,13,17,186,142
8,13,18,19,42
8,13,19,0,0
8,13,20,0,0
8,13,21,0,0
8,13,22,0,0
8,13,23,0,0
8,14,0,0,0
8,14,1,0,0
8,14,2,0,0
8,14,3,0,0
8,14,4,0,0
8,14,5,0,0
8,14,6,0,34
8,14,7,47,131
8,14,8,257,235
8,14,9,160,325
8,14,10,586,288
8,14,11,416,354
8,14,12,166,418
8,14,13,716,222
8,14,14,686,212
8,14,15,19,234
8,14,16,0,107
8,14,17,15,120
8,14,18,0,10
8,14,19,0,0
8,14,20,0,0
8,14,21,0,0
8,14,22,0,0
8,14,23,0,0
8,15,0,0,0
8,15,1,0,0
8,15,2,0,0
8,15,3,0,0
8,15,4,0,0
8,15,5,0,0
8,15,6,0,23
8,15,7,122,139
8,15,8,95,255
8,15,9,80,324
8,15,10,111,391
8,15,11,81,401
8,15,12,7,249
8,15,13,2,170
8,15,14,0,140
8,15,15,0,121
8,15,16,12,195
8,15,17,13,124
8,15,18,0,21
8,15,19,0,0
8,15,20,0,0
8,15,21,0,0
8,15,22,0,0
8,15,23,0,0
8,16,0,0,0
8,16,1,0,0
8,16,2,0,0
8,16,3,0,0
8,16,4,0,0
8,16,5,0,0
8,16,6,0,25
8,16,7,0,97
8,16,8,247,242
8,16,9,284,319
8,16,10,100,374
8,16,11,6,242
8,16,12,8,274
8,16,13,6,222
8,16,14,23,327
8,16,15,0,132
8,16,16,8,184
8,16,17,0,50
8,16,18,0,9
8,16,19,0,0
8,16,20,0,0
8,16,21,0,0
8,16,22,0,0
8,16,23,0,0
8,17,0,0,0
8,17,1,0,0
8,17,2,0,0
8,17,3,0,0
8,17,4,0,0
8,17,5,0,0
8,17,6,0,18
8,17,7,30,130
8,17,8,116,245
8,17,9,38,324
8,17,10,27,359
8,17,11,63,386
8,17,12,447,364
8,17,13,279,399
8,17,14,211,408
8,17,15,209,339
8,17,16,433,201
8,17,17,350,120
8,17,18,1,34
8,17,19,0,0
8,17,20,0,0
8,17,21,0,0
8,17,22,0,0
8,17,23,0,0
8,18,0,0,0
8,18,1,0,0
8,18,2,0,0
8,18,3,0,0
8,18,4,0,0
8,18,5,0,0
8,18,6,47,39
8,18,7,327,120
8,18,8,534,165
8,18,9,635,194
8,18,10,688,214
8,18,11,583,264
8,18,12,734,227
8,18,13,656,234
8,18,14,692,213
8,18,15,632,194
8,18,16,531,164
8,18,17,346,120
8,18,18,10,35
8,18,19,0,0
8,18,20,0,0
8,18,21,0,0
8,18,22,0,0
8,18,23,0,0
8,19,0,0,0
8,19,1,0,0
8,19,2,0,0
8,19,3,0,0
8,19,4,0,0
8,19,5,0,0
8,19,6,31,36
8,19,7,12,119
8,19,8,116,243
8,19,9,211,336
8,19,10,318,375
8,19,11,50,321
8,19,12,171,416
8,19,13,623,249
8,19,14,687,212
8,19,15,628,193
8,19,16,13,185
8,19,17,54,126
8,19,18,0,13
8,19,19,0,0
8,19,20,0,0
8,19,21,0,0
8,19,22,0,0
8,19,23,0,0
8,20,0,0,0
8,20,1,0,0
8,20,2,0,0
8,20,3,0,0
8,20,4,0,0
8,20,5,0,0
8,20,6,0,24
8,20,7,24,134
8,20,8,28,233
8,20,9,29,286
8,20,10,302,380
8,20,11,111,399
8,20,12,619,310
8,20,13,325,410
8,20,14,52,331
8,20,15,13,215
8,20,16,522,162
8,20,17,290,133
8,20,18,0,8
8,20,19,0,0
8,20,20,0,0
8,20,21,0,0
8,20,22,0,0
8,20,23,0,0
8,21,0,0,0
8,21,1,0,0
8,21,2,0,0
8,21,3,0,0
8,21,4,0,0
8,21,5,0,0
8,21,6,16,36
8,21,7,63,131
8,21,8,286,226
8,21,9,474,247
8,21,10,640,238
8,21,11,584,263
8,21,12,446,363
8,21,13,30,242
8,21,14,582,289
8,21,15,599,198
8,21,16,254,230
8,21,17,348,115
8,21,18,0,25
